id,genericName,brandName,country,expiryDate,schedule,importerName,importerId,aliases
dEUIHYABFPy-ZFU4AEqe,THIOPENTAL SODIUM FOR INJECTION USP 500MG,GENISIA,BANGLADESH,30 Jan 2023,II B,PharmAce (Pvt) Ltd,UGhhcm1BY2UgKFB2dCkgTHRk,
dUUIHYABFPy-ZFU4AEqe,TIZANIDINE TABLETS USP 2MG,AGILE,PAKISTAN,30 Jan 2023,II B,PharmAce (Pvt) Ltd,UGhhcm1BY2UgKFB2dCkgTHRk,
dkUIHYABFPy-ZFU4AEqe,TIZANIDINE TABLETS USP 2MG,AGILE,PAKISTAN,30 Jan 2023,II B,PharmAce (Pvt) Ltd,UGhhcm1BY2UgKFB2dCkgTHRk,
d0UIHYABFPy-ZFU4AEqe,TIZANIDINE TABLETS USP 4MG,AGILE FORTE,PAKISTAN,30 Jan 2023,II B,PharmAce (Pvt) Ltd,UGhhcm1BY2UgKFB2dCkgTHRk,
eEUIHYABFPy-ZFU4AEqe,TIZANIDINE TABLETS USP 4MG,AGILE FORTE,PAKISTAN,30 Jan 2023,II B,PharmAce (Pvt) Ltd,UGhhcm1BY2UgKFB2dCkgTHRk,
eUUIHYABFPy-ZFU4AEqe,TRANEXAMIC ACID INJECTION 500MG/5ML,FRABEX INJECTION 500,BANGLADESH,16 Feb 2024,II B,PharmAce (Pvt) Ltd,UGhhcm1BY2UgKFB2dCkgTHRk,
ekUIHYABFPy-ZFU4AEqe,TRIAMCINOLONE ACETONIDE NASAL SPRAY 55MCG SPRAY,TRISPRAY,BANGLADESH,16 Oct 2022,II B,PharmAce (Pvt) Ltd,UGhhcm1BY2UgKFB2dCkgTHRk,
e0UIHYABFPy-ZFU4AEqe,VENLAFAXINE PROLONG RELEASE TABLETS BP 75MG,VENORAX SR 75,INDIA,16 Dec 2024,II B,PharmAce (Pvt) Ltd,UGhhcm1BY2UgKFB2dCkgTHRk,
fEUIHYABFPy-ZFU4AEqe,ZINC SULPHATE ORAL SUSPENSION USP 10MG/5ML,ZESUP SYEUP,BANGLADESH,07 Jun 2022,II B,PharmAce (Pvt) Ltd,UGhhcm1BY2UgKFB2dCkgTHRk,
fUUIHYABFPy-ZFU4AEqe,AMOXYCILLIN & CLAVULANATE POTASSIUM TABLETS BP 625MG,MOXILINK C,INDIA,29 Oct 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
fkUIHYABFPy-ZFU4AEqe,ANASTROZOLE TABLETS USP IMG,ANASTRAOL,INDIA,18 Apr 2024,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
f0UIHYABFPy-ZFU4AEqe,AZITHROMYCIN TABLETS USP 500MG,AZILIN,INDIA,29 Oct 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
gEUIHYABFPy-ZFU4AEqe,CHLORAMPHENICOL EAR DROPS BP 5%,CHLOROWIN,INDIA,26 Jun 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
gUUIHYABFPy-ZFU4AEqe,CIPROFLOXACIN EYE/EAR DROPS 0.3% w/v,CIPROCIDAL,INDIA,07 Jul 2023,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
gkUIHYABFPy-ZFU4AEqe,CLOPIDOGREL TABLETS USP 75MG,CLOPIREL,INDIA,27 Jun 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
g0UIHYABFPy-ZFU4AEqe,DEXAMETHASONE TABLETS BP 0.5MG,DEXAMIN,INDIA,24 Oct 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
hEUIHYABFPy-ZFU4AEqe,DRIED ALUMINIUM HYDROXIDE+MAGNESIUM HYDROXIDE+SIMETHICONE SUSPENSION,ENICID,INDIA,26 Apr 2025,II A,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
hUUIHYABFPy-ZFU4AEqe,FAMOTIDINE 40MG TABLETS,FAMO-D 40,INDIA,09 May 2023,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
hkUIHYABFPy-ZFU4AEqe,FAMOTIDINE TABLETS USP 20MG,FAMO-D 20,INDIA,04 May 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
h0UIHYABFPy-ZFU4AEqe,FAMOTIDINE TABLETS USP 40MG,FAMOSTAR 40,INDIA,12 Jul 2025,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
iEUIHYABFPy-ZFU4AEqe,GENTAMICIN EYE/EAR DROPS 0.3% W/V,GARACIN,INDIA,03 Dec 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
iUUIHYABFPy-ZFU4AEqe,HYDROCORTISONE SODIUM SUCCINATE FOR INJECTION BP 100MG,HYDROCORT 100,INDIA,28 Mar 2025,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
ikUIHYABFPy-ZFU4AEqe,HYDROXYPROGESTERONE INJECTION BP 250MG/ML,LUTIN DEPOT,INDIA,11 Jul 2024,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
i0UIHYABFPy-ZFU4AEqe,LEUCOVORIN CALCIUM INJECTION USP 15MG/2ML,***,INDIA,25 Jun 2023,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
jEUIHYABFPy-ZFU4AEqe,MEDROXYPROGESTERONE ACETATE FOR INJECTABLE SUSPENSION USP 150MG/ML,BELDROX,INDIA,25 May 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
jUUIHYABFPy-ZFU4AEqe,MEFENAMIC ACID TABLETS BP 500MG,MEFLIN 500,INDIA,27 May 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
jkUIHYABFPy-ZFU4AEqe,MORPHINE SULPHATE TABLETS BP 30MG,***,INDIA,10 Sep 2024,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
j0UIHYABFPy-ZFU4AEqe,MORPHINE TABLETS BP 10MG,***,INDIA,13 Sep 2024,III,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
kEUIHYABFPy-ZFU4AEqe,NORETHISTERONE TABLETS BP 5MG,***,INDIA,23 Apr 2023,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
kUUIHYABFPy-ZFU4AEqe,OMEPRAZOLE CAPSULES GASTRO RESISTANT 20MG,RELOC 20,INDIA,26 Oct 2024,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
kkUIHYABFPy-ZFU4AEqe,OMEPRAZOLE DELAYED RELEASE CAPSULES USP 20MG,ELOCID,INDIA,18 Sep 2023,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
k0UIHYABFPy-ZFU4AEqe,PARACETAMOL TABLETS BP 500MG,MCMOL 500,INDIA,25 Jun 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
lEUIHYABFPy-ZFU4AEqe,PROMETHAZINE ORAL SOLUTION SYRUP BP 5MG/5ML,***,INDIA,28 Dec 2022,II B,Pharmatec (Pvt) Ltd,UGhhcm1hdGVjIChQdnQpIEx0ZA==,
lUUIHYABFPy-ZFU4AEqe,LEVONORGESTREL 0.15MG+ETHINYLESTRADIOL 0.03MG & TABLETS OF FERROUS FUMARATE BP 75MG,FEMINYL,THAILAND,13 Aug 2024,II B,Population Services Lanka,UG9wdWxhdGlvbiBTZXJ2aWNlcyBMYW5rYQ==,
lkUIHYABFPy-ZFU4AEqe,MISOPROSTOL TABLETS IP 200MCG,MISOCLEAR,INDIA,28 Jun 2026,II B,Population Services Lanka,UG9wdWxhdGlvbiBTZXJ2aWNlcyBMYW5rYQ==,
l0UIHYABFPy-ZFU4AEqe,CETIRIZINE DIHYDROCHLORIDE BP TABLETS 10MG,DYZIN,BANGLADESH,20 Dec 2023,II B,Prolifecare (Pvt) Ltd,UHJvbGlmZWNhcmUgKFB2dCkgTHRk,
mEUIHYABFPy-ZFU4AEqe,LOSARTAN POTASSIUM TABLETS USP 50MG,LOSAPON,BANGLADESH,20 Dec 2022,II B,Prolifecare (Pvt) Ltd,UHJvbGlmZWNhcmUgKFB2dCkgTHRk,
mUUIHYABFPy-ZFU4AEqe,SIMETHICONE ORAL DROPS 20MG/0.3ML,AEROPAC,BANGLADESH,20 Nov 2022,II B,Prolifecare (Pvt) Ltd,UHJvbGlmZWNhcmUgKFB2dCkgTHRk,
mkUIHYABFPy-ZFU4AEqe,FEXOFENADINE HYDROCHLORIDE TABLETS USP 120MG,FEGRA 120,INDIA,11 Nov 2022,II B,PTC MEDIACL (PVT) LTD,UFRDIE1FRElBQ0wgKFBWVCkgTFRE,
m0UIHYABFPy-ZFU4AEqe,VANCOMYCIN HYDROCHLORIDE FOR INJECTION USP 500MG,VAN-CP 500,INDIA,07 Oct 2025,II B,PTC MEDIACL (PVT) LTD,UFRDIE1FRElBQ0wgKFBWVCkgTFRE,
nEUIHYABFPy-ZFU4AEqe,"METHYL SALICYLATE BP 3.48% ,MENTHOL BP0.26%W/W,THYMOL 0.26% FUCELYPTUE OIL BP 0.44% OINTMENT",SALDOL BALM,SRI LANKA,15 Aug 2022,II A,QVC Enterprise,UVZDIEVudGVycHJpc2U=,
nUUIHYABFPy-ZFU4AEqe,ABIRATERONE ACETATE TABLETS USP 250MG,***,INDIA,05 Feb 2025,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
nkUIHYABFPy-ZFU4AEqe,DASATINIB TABLETS 50MG,***,INDIA,28 Jun 2023,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
n0UIHYABFPy-ZFU4AEqe,DASATINIB TABLETS 70MG,***,INDIA,24 Jun 2023,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
oEUIHYABFPy-ZFU4AEqe,DECITABINE FOR INJECTION 50MG,***,INDIA,03 Jul 2022,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
oUUIHYABFPy-ZFU4AEqe,DOCETAXEL SOLUTION FOR INFUSION 20MG/2ML,NOVOTAXEL 20,INDIA,27 Feb 2023,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
okUIHYABFPy-ZFU4AEqe,DOCETAXEL SOLUTION FOR INFUSION 80MG/2ML,NOVOTAXEL 80,INDIA,27 Feb 2023,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
o0UIHYABFPy-ZFU4AEqe,ERLOTINIB TABLETS 150MG,***,INDIA,31 Aug 2022,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
pEUIHYABFPy-ZFU4AEqe,IMATINIB CAPSULES 100MG,***,INDIA,15 Aug 2024,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
pUUIHYABFPy-ZFU4AEqe,LAPATINIB TABLETS 250MG,***,INDIA,03 Jul 2023,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
pkUIHYABFPy-ZFU4AEqe,SORAFENIB TABLETS 200MG,***,INDIA,11 Apr 2025,II B,R N Vision Pharma (Pvt) Ltd,UiBOIFZpc2lvbiBQaGFybWEgKFB2dCkgTHRk,
p0UIHYABFPy-ZFU4AEqe,ACECLOFENAC TABLETS 100MG,ACECLODEAL,INDIA,21 Oct 2022,II B,Radiant Health Care (Pvt) Ltd,UmFkaWFudCBIZWFsdGggQ2FyZSAoUHZ0KSBMdGQ=,
qEUIHYABFPy-ZFU4AEqf,"CLOTRIMAZOLE 1%, BETAMETHASONE 0.025% & GENTAMICIN 0.1% CREAM",BECLOGEN,INDIA,22 May 2023,II B,Radiant Health Care (Pvt) Ltd,UmFkaWFudCBIZWFsdGggQ2FyZSAoUHZ0KSBMdGQ=,
qUUIHYABFPy-ZFU4AEqf,KETOCONAZOLE CREAM 2% W/W,KETO CON,INDIA,26 Nov 2022,II B,Radiant Health Care (Pvt) Ltd,UmFkaWFudCBIZWFsdGggQ2FyZSAoUHZ0KSBMdGQ=,
qkUIHYABFPy-ZFU4AEqf,LORATADINE DISPERSIBLE 10MG TABLETS,Z-TIN MD,INDIA,28 Dec 2022,II B,Radiant Health Care (Pvt) Ltd,UmFkaWFudCBIZWFsdGggQ2FyZSAoUHZ0KSBMdGQ=,
q0UIHYABFPy-ZFU4AEqf,METOCLOPRAMIDE INJECTION USP 5MG/ML,ZULAN,INDIA,20 Sep 2022,II B,Radiant Health Care (Pvt) Ltd,UmFkaWFudCBIZWFsdGggQ2FyZSAoUHZ0KSBMdGQ=,
rEUIHYABFPy-ZFU4AEqf,CARBOPLATIN 450MG/45ML INJECTION,NAPROPLAT,INDIA,02 Jun 2022,II B,Ravilux Company (Pvt) Ltd,UmF2aWx1eCBDb21wYW55IChQdnQpIEx0ZA==,
rUUIHYABFPy-ZFU4AEqf,MITOMYCIN INJECTION USP 2MG,VESIMYCIN 2,INDIA,10 Feb 2023,II B,Ravilux Company (Pvt) Ltd,UmF2aWx1eCBDb21wYW55IChQdnQpIEx0ZA==,
rkUIHYABFPy-ZFU4AEqf,CALCIUM CARBONATE 325MG+SODIUM ALGINATE 500MG+SODIUM 213MG,GAVISCON DUBLE ACTION,UNITED KINGDOM,19 Nov 2023,II A,Reckitt Benckiser (Lanka) Ltd,UmVja2l0dCBCZW5ja2lzZXIgKExhbmthKSBMdGQ=,
r0UIHYABFPy-ZFU4AEqf,"DICHLOROBENZYL ALCOHOL 1.2mg (2,4)+AMYLMETACRESOL 0.6m+ LOZENGES",STREPSILS COOL,THAILAND,28 Apr 2022,I,Reckitt Benckiser (Lanka) Ltd,UmVja2l0dCBCZW5ja2lzZXIgKExhbmthKSBMdGQ=,
sEUIHYABFPy-ZFU4AEqf,"DICHLOROBENZYL ALCOHOL 1.2mg (2,4)+AMYLMETACRESOL 0.6m+ LOZENGES",STREPSILS HONEY & LEMON,THAILAND,28 Apr 2022,I,Reckitt Benckiser (Lanka) Ltd,UmVja2l0dCBCZW5ja2lzZXIgKExhbmthKSBMdGQ=,
sUUIHYABFPy-ZFU4AEqf,"DICHLOROBENZYL ALCOHOL 1.2mg (2,4)+AMYLMETACRESOL 0.6m+ VITAMIN C 100mg LOZENGES",STREPSILS ORANGE WITH VITAMIN C,THAILAND,28 Apr 2022,II A,Reckitt Benckiser (Lanka) Ltd,UmVja2l0dCBCZW5ja2lzZXIgKExhbmthKSBMdGQ=,
skUIHYABFPy-ZFU4AEqf,"DICHLOROBENZYL ALCOHOL 1.2MG (2,4)+AMYLMETACRESOL 0.6MG LOZENGES",STREPSILS ORIGINAL,THAILAND,28 Apr 2022,I,Reckitt Benckiser (Lanka) Ltd,UmVja2l0dCBCZW5ja2lzZXIgKExhbmthKSBMdGQ=,
s0UIHYABFPy-ZFU4AEqf,GAVISCON LIQUID ORAL SUSPENSION (SODIUM ALGINATE 500MG+SODIUM BICARBONATE 267MG/10ML),GAVISCON,UNITED KINGDOM,27 Jan 2025,II B,Reckitt Benckiser (Lanka) Ltd,UmVja2l0dCBCZW5ja2lzZXIgKExhbmthKSBMdGQ=,
tEUIHYABFPy-ZFU4AEqf,SODIUM ALGINATE 250MG+SODIUM BICABONATE 106.5MG+CALCIUM CARBONATE 187.5MG CHEWABLE,GAVISCON DUBLE ACTION,UNITED KINGDOM,21 Nov 2023,II B,Reckitt Benckiser (Lanka) Ltd,UmVja2l0dCBCZW5ja2lzZXIgKExhbmthKSBMdGQ=,
tUUIHYABFPy-ZFU4AEqf,DICLOFENAC GEL BP 1%,DICLOMOL,INDIA,13 Jul 2023,II A,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
tkUIHYABFPy-ZFU4AEqf,NITROGLYCERINE CR-TABLETS 6.4MG,NITROCONTIN,INDIA,19 Aug 2024,II B,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
t0UIHYABFPy-ZFU4AEqf,POLYETHYLENE GLYCOL 3350 BP 13.125G+SODIUM CHLORIDE BP +SODIUM BICARBONATE BP 178.6MG+POTASSIOUM CHLORIDE BP 46.6MG POWDER ORAL SOLUTION,MOVICOL,INDIA,16 Jul 2024,II B,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
uEUIHYABFPy-ZFU4AEqf,POVIDONE IODINE 2% GERMICIDE GARGLE (MINT),BETADINE GARGLE,INDIA,05 Aug 2024,II B,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
uUUIHYABFPy-ZFU4AEqf,"POVIDONE IODINE 200MG VAGINAL PESSARIES,",BETADINE,INDIA,24 Sep 2022,II B,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
ukUIHYABFPy-ZFU4AEqf,POVIDONE IODINE BETADINE CREAM 5%,BETADINE,INDIA,25 Aug 2024,II B,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
u0UIHYABFPy-ZFU4AEqf,POVIDONE IODINE CLEANSING SOLUTION USP 7.5% W/V,BETADINE SURGICAL SCRUB,INDIA,05 Nov 2022,II A,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
vEUIHYABFPy-ZFU4AEqf,POVIDONE IODINE OINTMENT USP 5%,BETADINE,INDIA,30 Oct 2022,II B,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
vUUIHYABFPy-ZFU4AEqf,TAMSULOSIN HYDROCHLORIDE CONTROLLED RELEASE TABLETS 0.2MG,TAMCONTIN,INDIA,17 Sep 2022,II B,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
vkUIHYABFPy-ZFU4AEqf,URSODEOXYCHOLIC ACID TABLETS BP 300MG,UDIHEP FORTE,INDIA,29 Nov 2022,II B,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
v0UIHYABFPy-ZFU4AEqf,URSODEXYCHLOLIC ACID TABLETS 150MG,UDIHEP,INDIA,12 Dec 2022,II B,Robert Hall & Co Ltd,Um9iZXJ0IEhhbGwgJiBDbyBMdGQ=,
wEUIHYABFPy-ZFU4AEqf,"ISOPROPYL ALCOHOL 76.25% +DISTIL WATER 19.75 +GLYCERINE 3.5+ VITAMINE E 0.48, ALCOHOLIC HAND RUB",ALCORUB,SRI LANKA,15 Jun 2024,II B,Rovik Lanka (Pvt) Ltd,Um92aWsgTGFua2EgKFB2dCkgTHRk,
wUUIHYABFPy-ZFU4AEqf,CARBOPLATIN CONCENTRATE FOR SOLUTION FOR INFUSION 10MG/ML,***,GERMANY,27 Jun 2023,II B,S J Enterprises (Pvt) Ltd,UyBKIEVudGVycHJpc2VzIChQdnQpIEx0ZA==,
wkUIHYABFPy-ZFU4AEqf,HUMAN IMMUNOGLOBULIN RHO(D) 300mcg (1500IU) Pre Filled Syringe,RHOGAM,UNITED STATES,07 May 2024,II B,S J Enterprises (Pvt) Ltd,UyBKIEVudGVycHJpc2VzIChQdnQpIEx0ZA==,
w0UIHYABFPy-ZFU4AEqf,DICLOFENAC TABLETS GASTRO RESISTANT BP 50MG,MEC 50,INDIA,29 Jul 2022,II B,Salveo Pharma (Pvt) Ltd,U2FsdmVvIFBoYXJtYSAoUHZ0KSBMdGQ=,
xEUIHYABFPy-ZFU4AEqf,RAMIPRIL 2.5MG+HYDROCHLOROTHIAZIDE 12.5MG TABLETS,CARDACE-H,INDIA,11 Apr 2022,II B,Sanofi Aventis Lanka Ltd,U2Fub2ZpIEF2ZW50aXMgTGFua2EgTHRk,
xUUIHYABFPy-ZFU4AEqf,TEICOPLANIN INJECTION 400MG,TARGOCID,ITALY,21 Jan 2023,II B,Sanofi Aventis Lanka Ltd,U2Fub2ZpIEF2ZW50aXMgTGFua2EgTHRk,
xkUIHYABFPy-ZFU4AEqf,AMIODARONE HCL INJECTION 150MG/3ML,CORDARONE,FRANCE,26 Jul 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
x0UIHYABFPy-ZFU4AEqf,BIPHASIC ISOPHANE INSULIN HUMAN CONTAINING 25% DISSOLVED INSULIN & 75% CRY TALLINE PROTAMINE INSULIN INJECTION 100IU/ML R-DNA ORIGIN,INSUMAN COMB 25,GERMANY,08 Dec 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
yEUIHYABFPy-ZFU4AEqf,DEXAMETHASONE ACETATE BP 0.1%W/W FRAMYCETIN SULPHATE I.P 1.0% W/W,SOFRADEX,INDIA,04 Aug 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
yUUIHYABFPy-ZFU4AEqf,"DIPHTHERIA ,TETANUS, PERTUSSIS ,HEPATITIS B AND HAEMOPHILUS INFLUENZE TYPE B CONJUGATED VACCINE (10DOSE VI)",HEXAXIM,FRANCE,01 Sep 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
ykUIHYABFPy-ZFU4AEqf,FEXOFENADINE HYDROHLORIDE TABLETS IP 120MG,ALLEGRA,INDIA,18 Apr 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
y0UIHYABFPy-ZFU4AEqf,FEXOFENADINE HYDROHLORIDE TABLETS IP 180MG,ALLEGRA,INDIA,28 Apr 2024,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
zEUIHYABFPy-ZFU4AEqf,FRUSEMIDE TABLETS IP 40MG,LASIX,INDIA,29 Oct 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
zUUIHYABFPy-ZFU4AEqf,GLIMEPIRIDE TAB LETS IP 2MG,AMARYL,INDIA,03 Sep 2024,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
zkUIHYABFPy-ZFU4AEqf,GLIMEPIRIDE TAB LETS IP 3MG,AMARYL,INDIA,27 Nov 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
z0UIHYABFPy-ZFU4AEqf,HEPATITIS B VACCINE RECOMBINA ADULT 20MCG IN 1ML,EUVAX - B,KOREA,15 Oct 2024,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
0EUIHYABFPy-ZFU4AEqf,INSULIN GLARGINE 100IU/ML,LANTUS,GERMANY,17 May 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
0UUIHYABFPy-ZFU4AEqf,INSULIN GLUSINE INJECTION 100 I.U/ML,APIDRA,GERMANY,15 Aug 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
0kUIHYABFPy-ZFU4AEqf,INSULIN GLUSINE INJECTION 100 I.U/ML,LANTUS SOLOSTAR,GERMANY,02 Aug 2024,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
00UIHYABFPy-ZFU4AEqf,METFORMIN HYDROCHLORIDE SUSTAINED RELE 500MG,CETSPIN XR,INDIA,03 Sep 2024,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
1EUIHYABFPy-ZFU4AEqf,PHENIRAMINE MALEATE I.P TABLETS 25MG,AVIL,INDIA,21 Dec 2023,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
1UUIHYABFPy-ZFU4AEqf,POLIOMYELITIS VACCINE ORAL BIVALENT TYPE I & 3 (LIVE ATTENUATED VACCINE),***,FRANCE,16 Nov 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
1kUIHYABFPy-ZFU4AEqf,PROCHLORPERAZINE MALEATE TABLETS BP 5MG,STEMETIL,BANGLADESH,08 Feb 2023,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
10UIHYABFPy-ZFU4AEqf,RABIES VACCINE INACTIVATED,VERORAB,FRANCE,17 Dec 2022,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
2EUIHYABFPy-ZFU4AEqf,RAMIPRIL TABLETS IP 1.25MG,CARDACE 1.25,INDIA,02 Jul 2025,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
2UUIHYABFPy-ZFU4AEqf,SODIUM VALPROATE BP 199.80MGAND SODIUM VALPORIC ACID BP 67.00MG TABLETS,EPILIM CHRONO 300,BANGLADESH,19 Dec 2024,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
2kUIHYABFPy-ZFU4AEqf,SODIUM VALPROATE BP 333.00MG & VALPROIC ACID BP 145.00MG TABLET,EPILIM,BANGLADESH,20 Dec 2024,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
20UIHYABFPy-ZFU4AEqf,SODIUM VALPROATE GASTRO RESISTANT TABLETS 200MG,***,UNITED KINGDOM,20 Apr 2025,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
3EUIHYABFPy-ZFU4AEqf,TEICOPLANIN INJECTION 200MG,TARGOCID,ITALY,01 Mar 2023,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
3UUIHYABFPy-ZFU4AEqf,YELLOW FEVER VACCINE (LIVE) SINGLE DOSE,STAMARIL,FRANCE,30 Dec 2023,II B,Sanofi Lanka Ltd,U2Fub2ZpIExhbmthIEx0ZA==,
3kUIHYABFPy-ZFU4AEqf,VITAMINS & MINERALS CAPSULES,SENATOGEN,INDIA,12 Sep 2022,II B,Siba Healthcare (Pvt) Ltd,U2liYSBIZWFsdGhjYXJlIChQdnQpIEx0ZA==,
30UIHYABFPy-ZFU4AEqf,ALFACALCIDOL CAPSULES 0.25MCG,CALCICURE,INDIA,09 Dec 2022,II B,Slim Pharmaceuticals (Pvt) Ltd,U2xpbSBQaGFybWFjZXV0aWNhbHMgKFB2dCkgTHRk,
4EUIHYABFPy-ZFU4AEqf,AMLODIPINE BESYLATE TABLETS USP 10MG,AMLOCIAN 10,INDIA,07 Jul 2023,11 B,Slim Pharmaceuticals (Pvt) Ltd,U2xpbSBQaGFybWFjZXV0aWNhbHMgKFB2dCkgTHRk,
4UUIHYABFPy-ZFU4AEqf,AMLODIPINE BESYLATE TABLETS USP 5MG,AMLOClAN 5,INDIA,07 Jul 2023,II B,Slim Pharmaceuticals (Pvt) Ltd,U2xpbSBQaGFybWFjZXV0aWNhbHMgKFB2dCkgTHRk,
